review_id,user_id,rating,review_text,review_date,restaurant_id
410,1187,2,"Dịch vụ không ổn định, khá chán.",2024-07-14,1579
396,1187,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-25,1580
23,1188,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-19,1581
626,1188,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-07,1582
759,1188,1,"Dịch vụ quá kém, không đáng giá.",2024-07-17,1583
749,1188,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-18,1584
3,1188,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-01,1585
202,1189,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-25,1586
426,1189,1,Quá thất vọng về chất lượng.,2024-07-12,1587
987,1190,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-11,1588
596,1190,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-28,1589
598,1190,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-15,1590
937,1190,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-10,1591
589,1190,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-07,1592
466,1191,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-04,1593
190,1191,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-27,1594
811,1191,2,"Dịch vụ không ổn định, khá chán.",2024-07-09,1595
220,1191,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-01,1596
58,1191,3,Không tệ nhưng cũng không quá tốt.,2024-06-30,1597
518,1192,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-23,1598
746,1192,1,Quá thất vọng về chất lượng.,2024-07-08,1599
896,1193,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-27,1600
422,1193,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-22,1601
698,1194,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-23,1602
243,1194,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-07,1603
469,1194,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-10,1604
367,1194,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-05,1605
608,1195,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-02,1606
842,1196,3,Không tệ nhưng cũng không quá tốt.,2024-06-08,1607
156,1196,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-10,1608
445,1196,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-01,1609
361,1196,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-04,1610
546,1197,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-10,1611
822,1197,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-29,1612
239,1197,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-23,1613
567,1198,1,"Dịch vụ quá kém, không đáng giá.",2024-07-20,1614
731,1199,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-01,1615
938,1199,1,Quá thất vọng về chất lượng.,2024-06-01,1616
500,1200,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-18,1617
778,1201,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-07,1618
859,1201,3,Không tệ nhưng cũng không quá tốt.,2024-07-22,1619
209,1201,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-07,1620
773,1201,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-20,1621
192,1201,1,"Dịch vụ quá kém, không đáng giá.",2024-07-14,1622
63,1202,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-28,1623
943,1203,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-18,1624
523,1203,1,"Không hài lòng chút nào, quá tệ!",2024-07-01,1625
729,1203,4,"Trải nghiệm khá ổn, hài lòng.",2024-06-15,1626
992,1204,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-20,1627
368,1204,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-14,1628
71,1204,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-10,1629
231,1205,1,Quá thất vọng về chất lượng.,2024-07-02,1630
998,1205,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-31,1631
656,1205,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-14,1632
258,1205,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-14,1633
467,1205,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-27,1634
33,1206,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-06,1635
484,1206,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-01,1636
645,1206,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-16,1637
801,1206,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-21,1638
483,1207,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-07,1639
456,1207,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-12,1640
116,1207,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-03,1641
959,1208,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-03,1642
828,1208,1,"Không hài lòng chút nào, quá tệ!",2024-07-03,1643
187,1208,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-25,1644
52,1208,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-06,1645
640,1208,1,"Không hài lòng chút nào, quá tệ!",2024-07-09,1646
241,1209,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-12,1647
716,1209,1,"Không hài lòng chút nào, quá tệ!",2024-07-12,1648
334,1209,1,Quá thất vọng về chất lượng.,2024-07-28,1649
417,1210,2,"Dịch vụ không ổn định, khá chán.",2024-07-13,1650
313,1210,1,"Không hài lòng chút nào, quá tệ!",2024-06-25,1651
509,1210,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-16,1652
941,1210,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-28,1653
42,1210,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-21,1654
639,1211,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-26,1655
319,1211,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-04,1656
323,1211,2,"Dịch vụ không ổn định, khá chán.",2024-07-31,1657
782,1212,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-23,1658
992,1212,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-28,1659
421,1213,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-10,1660
580,1213,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-07,1661
57,1214,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-18,1662
538,1214,3,"Bình thường, không có gì nổi bật.",2024-06-07,1663
803,1215,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-20,1664
184,1215,1,"Không hài lòng chút nào, quá tệ!",2024-06-06,1665
891,1215,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-06,1666
30,1215,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-11,1667
388,1215,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-20,1668
883,1216,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-25,1669
904,1216,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-14,1670
432,1216,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-26,1671
165,1217,1,"Dịch vụ quá kém, không đáng giá.",2024-07-20,1672
468,1217,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-25,1673
315,1217,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-11,1674
970,1217,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-30,1675
542,1217,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-15,1676
962,1218,1,"Không hài lòng chút nào, quá tệ!",2024-07-24,1677
86,1218,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-02,1678
591,1219,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-17,1679
978,1220,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-27,1680
978,1221,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-20,1681
616,1221,3,"Bình thường, không có gì nổi bật.",2024-07-30,1682
527,1221,1,"Dịch vụ quá kém, không đáng giá.",2024-07-19,1683
112,1222,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-15,1684
954,1222,3,Không tệ nhưng cũng không quá tốt.,2024-07-22,1685
791,1223,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-19,1686
399,1223,3,Không tệ nhưng cũng không quá tốt.,2024-07-12,1687
962,1223,3,Không tệ nhưng cũng không quá tốt.,2024-07-18,1688
499,1224,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-14,1689
160,1224,3,Không tệ nhưng cũng không quá tốt.,2024-06-07,1690
607,1225,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-06,1691
987,1225,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-03,1692
293,1225,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-20,1693
134,1225,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-14,1694
439,1225,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-21,1695
981,1226,2,"Dịch vụ không ổn định, khá chán.",2024-07-28,1696
424,1226,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-13,1697
189,1226,2,"Dịch vụ không ổn định, khá chán.",2024-06-13,1698
530,1227,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-20,1699
83,1227,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-16,1700
298,1227,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-01,1701
113,1228,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-14,1702
197,1228,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-15,1703
934,1229,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-19,1704
235,1229,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-22,1705
842,1230,1,"Không hài lòng chút nào, quá tệ!",2024-06-07,1706
190,1230,1,"Dịch vụ quá kém, không đáng giá.",2024-06-22,1707
984,1230,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-12,1708
18,1230,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-11,1709
920,1231,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-15,1710
209,1231,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-14,1711
493,1231,1,Quá thất vọng về chất lượng.,2024-07-06,1712
372,1231,3,"Bình thường, không có gì nổi bật.",2024-07-28,1713
20,1232,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-03,1714
848,1232,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-04,1715
708,1232,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-15,1716
304,1233,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-01,1717
293,1234,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-19,1718
820,1234,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-21,1719
766,1234,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-15,1720
443,1234,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-09,1721
928,1234,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-14,1722
47,1235,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-09,1723
501,1235,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-30,1724
998,1235,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-18,1725
445,1236,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-30,1726
724,1237,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-28,1727
314,1237,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-17,1728
882,1238,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-24,1729
128,1238,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-26,1730
726,1238,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-14,1731
844,1238,1,Quá thất vọng về chất lượng.,2024-06-03,1732
382,1239,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-25,1733
494,1239,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-15,1734
507,1240,1,"Không hài lòng chút nào, quá tệ!",2024-07-16,1735
979,1240,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-08,1736
479,1240,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-25,1737
463,1241,2,"Dịch vụ không ổn định, khá chán.",2024-07-04,1738
707,1241,1,"Không hài lòng chút nào, quá tệ!",2024-06-06,1739
274,1241,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-21,1740
654,1241,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-14,1741
387,1242,1,"Không hài lòng chút nào, quá tệ!",2024-07-12,1742
448,1242,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-04,1743
750,1242,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-28,1744
860,1242,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-22,1745
498,1242,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-25,1746
19,1243,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-20,1747
752,1243,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-20,1748
412,1243,3,Không tệ nhưng cũng không quá tốt.,2024-06-19,1749
239,1243,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-20,1750
252,1244,3,Không tệ nhưng cũng không quá tốt.,2024-06-19,1751
16,1244,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-10,1752
2,1245,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-06-30,1753
955,1246,4,"Giá cả hợp lý, chất lượng tốt.",2024-06-23,1754
395,1246,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-02,1755
262,1246,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-24,1756
490,1246,1,Quá thất vọng về chất lượng.,2024-07-03,1757
976,1246,3,Không tệ nhưng cũng không quá tốt.,2024-06-08,1758
721,1247,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-16,1759
421,1247,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-03,1760
634,1248,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-22,1761
496,1248,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-01,1762
259,1248,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-04,1763
888,1248,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-23,1764
5,1249,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-03,1765
3,1249,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-30,1766
794,1249,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-18,1767
376,1250,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-02,1768
499,1250,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-03,1769
731,1250,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-05,1770
22,1250,1,Quá thất vọng về chất lượng.,2024-06-23,1771
829,1250,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-05,1772
564,1251,1,"Dịch vụ quá kém, không đáng giá.",2024-07-29,1773
312,1251,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-01,1774
550,1251,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-12,1775
703,1252,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-06,1776
526,1252,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-22,1777
769,1253,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-26,1778
912,1254,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-26,1779
921,1254,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-22,1780
874,1254,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-05,1781
925,1254,2,"Dịch vụ không ổn định, khá chán.",2024-07-22,1782
435,1255,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-21,1783
182,1255,1,"Dịch vụ quá kém, không đáng giá.",2024-07-22,1784
981,1255,3,Không tệ nhưng cũng không quá tốt.,2024-07-15,1785
455,1255,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-02,1786
716,1256,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-07-22,1787
791,1256,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-07-22,1788
370,1256,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-17,1789
460,1256,1,"Dịch vụ quá kém, không đáng giá.",2024-06-17,1790
56,1256,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-09,1791
312,1257,3,"Bình thường, không có gì nổi bật.",2024-07-23,1792
1,1258,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-19,1793
445,1258,2,"Dịch vụ không ổn định, khá chán.",2024-06-16,1794
366,1258,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-02,1795
407,1259,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-08,1796
665,1259,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-08,1797
178,1259,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-15,1798
997,1259,2,"Dịch vụ không ổn định, khá chán.",2024-06-06,1799
473,1259,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-20,1800
42,1260,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-21,1801
728,1260,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-09,1802
619,1261,2,"Dịch vụ không ổn định, khá chán.",2024-06-21,1803
162,1261,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-29,1804
770,1262,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-07,1805
280,1263,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-22,1806
712,1263,1,"Không hài lòng chút nào, quá tệ!",2024-06-16,1807
552,1263,2,"Dịch vụ không ổn định, khá chán.",2024-06-02,1808
564,1264,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-28,1809
671,1264,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-07-19,1810
215,1264,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-07,1811
17,1265,3,Không tệ nhưng cũng không quá tốt.,2024-07-06,1812
721,1265,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-11,1813
499,1265,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-21,1814
171,1265,3,"Bình thường, không có gì nổi bật.",2024-06-13,1815
649,1266,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-24,1816
799,1267,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-08,1817
90,1267,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-17,1818
146,1267,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-30,1819
376,1268,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-06-27,1820
394,1268,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-21,1821
172,1268,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-11,1822
146,1268,1,Quá thất vọng về chất lượng.,2024-07-21,1823
829,1269,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-21,1824
368,1269,3,"Bình thường, không có gì nổi bật.",2024-07-29,1825
31,1269,3,Không tệ nhưng cũng không quá tốt.,2024-06-02,1826
730,1269,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-05,1827
486,1269,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-29,1828
661,1270,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-15,1829
881,1271,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-15,1830
6,1271,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-31,1831
374,1272,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-22,1832
70,1272,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-26,1833
131,1272,3,Không tệ nhưng cũng không quá tốt.,2024-06-19,1834
422,1273,2,"Dịch vụ không ổn định, khá chán.",2024-07-12,1835
976,1273,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-10,1836
994,1274,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-26,1837
572,1275,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-28,1838
608,1275,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-07-02,1839
33,1275,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-16,1840
521,1276,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-12,1841
868,1277,3,Không tệ nhưng cũng không quá tốt.,2024-07-04,1842
215,1277,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-26,1843
664,1277,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-04,1844
659,1277,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-24,1845
170,1277,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-22,1846
584,1278,3,Không tệ nhưng cũng không quá tốt.,2024-06-01,1847
582,1278,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-04,1848
701,1278,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-01,1849
502,1279,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-07-20,1850
497,1279,1,"Dịch vụ quá kém, không đáng giá.",2024-07-22,1851
189,1280,2,"Giá cao nhưng chất lượng thấp, không đáng tiền.",2024-06-27,1852
327,1281,1,"Không hài lòng chút nào, quá tệ!",2024-06-15,1853
938,1282,2,"Có nhiều vấn đề, không tốt lắm.",2024-07-07,1854
49,1283,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-02,1855
3,1283,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-01,1856
973,1283,2,"Dịch vụ không ổn định, khá chán.",2024-06-28,1857
591,1283,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-15,1858
957,1283,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-07-22,1859
262,1284,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-07-20,1860
726,1284,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-12,1861
192,1284,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-06-04,1862
99,1285,3,"Bình thường, không có gì nổi bật.",2024-06-08,1863
731,1286,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-03,1864
838,1286,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-23,1865
58,1286,4,"Đồ ăn ngon, phục vụ chu đáo.",2024-06-19,1866
796,1287,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-19,1867
629,1287,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-18,1868
968,1287,3,"Bình thường, không có gì nổi bật.",2024-06-12,1869
328,1287,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-03,1870
438,1287,2,"Dịch vụ không ổn định, khá chán.",2024-07-26,1871
585,1288,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-19,1872
229,1289,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-06,1873
405,1289,1,"Trải nghiệm tồi tệ, không muốn quay lại.",2024-06-05,1874
388,1289,5,"Quán ăn xuất sắc, đồ ăn ngon và phục vụ chu đáo.",2024-06-04,1875
267,1290,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-06-20,1876
342,1290,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-09,1877
974,1290,4,"Trải nghiệm khá ổn, hài lòng.",2024-07-30,1878
617,1290,5,"Chất lượng tuyệt đỉnh, không chê vào đâu được.",2024-07-15,1879
870,1291,3,"Bình thường, không có gì nổi bật.",2024-06-06,1880
799,1292,1,"Dịch vụ quá kém, không đáng giá.",2024-07-19,1881
561,1292,4,"Giá cả hợp lý, chất lượng tốt.",2024-07-17,1882
191,1292,3,"Trải nghiệm vừa phải, không có gì đáng nhớ.",2024-06-18,1883
3,1292,2,"Dịch vụ không ổn định, khá chán.",2024-07-26,1884
892,1292,3,"Bình thường, không có gì nổi bật.",2024-07-10,1885
408,1293,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-06-13,1886
322,1293,1,Chờ đợi quá lâu và món ăn không ngon.,2024-07-03,1887
390,1294,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-06-01,1888
27,1294,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-27,1889
721,1294,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-07-03,1890
150,1295,5,"Rất tuyệt vời, nhất định sẽ quay lại.",2024-07-09,1891
118,1295,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-10,1892
407,1295,5,"Tuyệt vời, dịch vụ và món ăn đều hoàn hảo!",2024-07-13,1893
858,1296,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-07-23,1894
177,1296,4,"Dịch vụ tốt, món ăn ngon, sẽ quay lại.",2024-07-04,1895
335,1296,3,"Món ăn trung bình, dịch vụ cũng bình thường.",2024-06-10,1896
249,1296,3,"Mọi thứ ổn, không có gì đặc biệt.",2024-07-28,1897
56,1297,3,"Bình thường, không có gì nổi bật.",2024-06-26,1898
154,1298,1,"Không hài lòng chút nào, quá tệ!",2024-06-07,1899
524,1298,1,Chờ đợi quá lâu và món ăn không ngon.,2024-06-24,1900
972,1298,4,"Một buổi tối dễ chịu, sẽ giới thiệu bạn bè.",2024-06-29,1901
207,1299,5,"Mọi thứ quá tuyệt, rất hài lòng!",2024-07-25,1902
507,1299,2,"Không mấy ấn tượng, nhưng cũng tạm được.",2024-06-30,1903
670,1299,2,"Có nhiều vấn đề, không tốt lắm.",2024-06-28,1904
811,1299,2,"Cần cải thiện nhiều hơn, cảm thấy chưa hài lòng.",2024-06-29,1905
178,1300,3,Không tệ nhưng cũng không quá tốt.,2024-07-23,1906
